1250, gamma
1251, delta
1252, mu
1253, delta
1254, xi
1255, alpha
1256, delta
1257, xi
1258, alpha
1259, alpha
1260, alpha
1261, delta
1262, xi
1263, gamma
1264, mu
1265, xi
1266, pi
1267, delta
1268, lambda
1269, xi
1270, lambda
1271, alpha
1272, alpha
1273, sigma
1274, gamma
1275, xi
1276, sigma
1277, alpha
1278, xi
1279, xi
1280, omega
1281, alpha
1282, alpha
1283, alpha
1284, delta
1285, delta
1286, alpha
1287, gamma
1288, xi
1289, xi
1290, gamma
1291, alpha
1292, omega
1293, alpha
1294, alpha
1295, mu
1296, gamma
1297, sigma
1298, alpha
1299, mu
1300, xi
1301, lambda
1302, mu
1303, alpha
1304, delta
1305, alpha
1306, xi
1307, lambda
1308, pi
1309, pi
1310, xi
1311, alpha
1312, alpha
1313, beta
1314, alpha
1315, pi
1316, sigma
1317, xi
1318, pi
1319, xi
1320, mu
1321, lambda
1322, alpha
1323, mu
1324, alpha
1325, xi
1326, pi
1327, pi
1328, alpha
1329, lambda
1330, pi
1331, beta
1332, xi
1333, alpha
1334, mu
1335, delta
1336, alpha
1337, alpha
1338, xi
1339, pi
1340, gamma
1341, mu
1342, mu
1343, alpha
1344, delta
1345, alpha
1346, sigma
1347, xi
1348, mu
1349, delta
1350, alpha
1351, xi
1352, mu
1353, xi
1354, alpha
1355, beta
1356, xi
1357, xi
1358, xi
1359, delta
1360, gamma
1361, delta
1362, alpha
1363, alpha
1364, alpha
1365, xi
1366, mu
1367, alpha
1368, delta
1369, gamma
1370, mu
1371, xi
1372, xi
1373, gamma
1374, delta
1375, xi
1376, delta
1377, pi
1378, sigma
1379, alpha
1380, delta
1381, gamma
1382, mu
1383, xi
1384, delta
1385, alpha
1386, delta
1387, alpha
1388, mu
1389, alpha
1390, delta
1391, delta
1392, alpha
1393, pi
1394, gamma
1395, alpha
1396, delta
1397, alpha
1398, mu
1399, delta
1400, xi
1401, delta
1402, alpha
1403, xi
1404, xi
1405, alpha
1406, delta
1407, alpha
1408, xi
1409, gamma
1410, alpha
1411, xi
1412, xi
1413, lambda
1414, mu
1415, delta
1416, pi
1417, xi
1418, delta
1419, delta
1420, gamma
1421, xi
1422, xi
1423, delta
1424, alpha
1425, gamma
1426, alpha
1427, gamma
1428, xi
1429, alpha
1430, alpha
1431, pi
1432, omega
1433, xi
1434, omega
1435, gamma
1436, xi
1437, omega
1438, alpha
1439, pi
1440, sigma
1441, omega
1442, xi
1443, alpha
1444, xi
1445, alpha
1446, alpha
1447, mu
1448, sigma
1449, alpha
1450, alpha
1451, pi
1452, alpha
1453, xi
1454, alpha
1455, xi
1456, delta
1457, alpha
1458, pi
1459, alpha
1460, mu
1461, xi
1462, sigma
1463, mu
1464, xi
1465, alpha
1466, mu
1467, beta
1468, mu
1469, delta
1470, beta
1471, sigma
1472, delta
1473, xi
1474, sigma
1475, xi
1476, lambda
1477, xi
1478, mu
1479, gamma
1480, xi
1481, mu
1482, beta
1483, mu
1484, beta
1485, alpha
1486, alpha
1487, alpha
1488, xi
1489, mu
1490, mu
1491, xi
1492, delta
1493, omega
1494, alpha
1495, xi
1496, mu
1497, gamma
1498, alpha
1499, xi
1500, alpha
1501, mu
1502, beta
1503, lambda
1504, gamma
1505, xi
1506, alpha
1507, mu
1508, mu
1509, alpha
1510, alpha
1511, alpha
1512, alpha
1513, xi
1514, pi
1515, xi
1516, alpha
1517, mu
1518, alpha
1519, alpha
1520, gamma
1521, alpha
1522, omega
1523, delta
1524, xi
1525, omega
1526, mu
1527, alpha
1528, xi
1529, xi
1530, xi
1531, alpha
1532, omega
1533, gamma
1534, xi
1535, xi
1536, xi
1537, xi
1538, xi
1539, gamma
1540, sigma
1541, xi
1542, mu
1543, xi
1544, alpha
1545, xi
1546, pi
1547, sigma
1548, gamma
1549, delta
1550, gamma
1551, alpha
1552, xi
1553, delta
1554, alpha
1555, xi
1556, alpha
1557, mu
1558, alpha
1559, xi
1560, alpha
1561, alpha
1562, alpha
1563, alpha
1564, xi
1565, sigma
1566, alpha
1567, alpha
1568, beta
1569, gamma
1570, xi
1571, alpha
1572, mu
1573, alpha
1574, omega
1575, pi
1576, omega
1577, pi
1578, xi
1579, mu
1580, alpha
1581, delta
1582, pi
1583, xi
1584, mu
1585, pi
1586, xi
1587, sigma
1588, xi
1589, mu
1590, alpha
1591, xi
1592, xi
1593, xi
1594, xi
1595, xi
1596, xi
1597, pi
1598, alpha
1599, mu
1600, pi
1601, mu
1602, alpha
1603, alpha
1604, gamma
1605, alpha
1606, delta
1607, sigma
1608, xi
1609, xi
1610, xi
1611, xi
1612, mu
1613, xi
1614, pi
1615, delta
1616, lambda
1617, alpha
1618, delta
1619, gamma
1620, mu
1621, delta
1622, xi
1623, alpha
1624, gamma
1625, xi
1626, xi
1627, xi
1628, beta
1629, xi
1630, xi
1631, gamma
1632, pi
1633, xi
1634, pi
1635, alpha
1636, xi
1637, alpha
1638, alpha
1639, gamma
1640, alpha
1641, xi
1642, xi
1643, xi
1644, xi
1645, alpha
1646, alpha
1647, alpha
1648, alpha
1649, xi
1650, xi
1651, gamma
1652, delta
1653, xi
1654, xi
1655, gamma
1656, alpha
1657, gamma
1658, alpha
1659, alpha
1660, pi
1661, mu
1662, xi
1663, delta
1664, xi
1665, xi
1666, xi
1667, delta
1668, delta
1669, xi
1670, alpha
1671, alpha
1672, mu
1673, pi
1674, xi
1675, xi
1676, alpha
1677, mu
1678, lambda
1679, alpha
1680, alpha
1681, alpha
1682, alpha
1683, gamma
1684, xi
1685, lambda
1686, delta
1687, pi
1688, delta
1689, xi
1690, gamma
1691, gamma
1692, lambda
1693, beta
1694, delta
1695, xi
1696, alpha
1697, xi
1698, xi
1699, alpha
1700, gamma
1701, sigma
1702, alpha
1703, delta
1704, delta
1705, gamma
1706, delta
1707, sigma
1708, pi
1709, alpha
1710, gamma
1711, alpha
1712, alpha
1713, alpha
1714, alpha
1715, xi
1716, mu
1717, alpha
1718, xi
1719, alpha
1720, delta
1721, gamma
1722, delta
1723, delta
1724, xi
1725, alpha
1726, xi
1727, mu
1728, gamma
1729, xi
1730, pi
1731, gamma
1732, omega
1733, mu
1734, xi
1735, xi
1736, xi
1737, xi
1738, mu
1739, delta
1740, alpha
1741, xi
1742, gamma
1743, pi
1744, pi
1745, xi
1746, alpha
1747, pi
1748, omega
1749, xi
1750, alpha
1751, xi
1752, delta
1753, delta
1754, omega
1755, delta
1756, alpha
1757, gamma
1758, alpha
1759, alpha
1760, gamma
1761, delta
1762, gamma
1763, xi
1764, lambda
1765, xi
1766, xi
1767, delta
1768, delta
1769, alpha
1770, delta
1771, mu
1772, mu
1773, xi
1774, delta
1775, alpha
1776, alpha
1777, xi
1778, gamma
1779, lambda
1780, pi
1781, alpha
1782, alpha
1783, alpha
1784, pi
1785, xi
1786, gamma
1787, xi
1788, pi
1789, mu
1790, xi
1791, xi
1792, xi
1793, sigma
1794, mu
1795, alpha
1796, xi
1797, delta
1798, pi
1799, omega
1800, gamma
1801, xi
1802, delta
1803, xi
1804, alpha
1805, pi
1806, alpha
1807, xi
1808, xi
1809, gamma
1810, alpha
1811, xi
1812, xi
1813, pi
1814, gamma
1815, alpha
1816, pi
1817, xi
1818, mu
1819, gamma
1820, gamma
1821, alpha
1822, mu
1823, xi
1824, pi
1825, alpha
1826, sigma
1827, alpha
1828, mu
1829, alpha
1830, xi
1831, alpha
1832, gamma
1833, alpha
1834, alpha
1835, xi
1836, xi
1837, delta
1838, xi
1839, pi
1840, delta
1841, alpha
1842, omega
1843, xi
1844, mu
1845, gamma
1846, pi
1847, alpha
1848, sigma
1849, alpha
1850, xi
1851, delta
1852, alpha
1853, xi
1854, xi
1855, alpha
1856, alpha
1857, gamma
1858, alpha
1859, alpha
1860, xi
1861, alpha
1862, xi
1863, xi
1864, xi
1865, xi
1866, gamma
1867, lambda
1868, delta
1869, omega
1870, delta
1871, pi
1872, xi
1873, alpha
1874, delta
1875, gamma
1876, xi
1877, alpha
1878, xi
1879, sigma
1880, pi
1881, pi
1882, pi
1883, gamma
1884, lambda
1885, gamma
1886, lambda
1887, alpha
1888, gamma
1889, mu
1890, delta
1891, gamma
1892, xi
1893, pi
1894, alpha
1895, alpha
1896, mu
1897, alpha
1898, alpha
1899, xi
1900, gamma
1901, alpha
1902, xi
1903, pi
1904, xi
1905, xi
1906, xi
1907, gamma
1908, beta
1909, alpha
1910, alpha
1911, xi
1912, omega
1913, pi
1914, mu
1915, pi
1916, gamma
1917, alpha
1918, beta
1919, alpha
1920, xi
1921, alpha
1922, xi
1923, gamma
1924, lambda
1925, gamma
1926, alpha
1927, alpha
1928, alpha
1929, omega
1930, pi
1931, xi
1932, lambda
1933, alpha
1934, mu
1935, xi
1936, alpha
1937, alpha
1938, xi
1939, alpha
1940, xi
1941, delta
1942, xi
1943, lambda
1944, xi
1945, xi
1946, alpha
1947, sigma
1948, mu
1949, xi
1950, alpha
1951, delta
1952, alpha
1953, xi
1954, alpha
1955, xi
1956, lambda
1957, xi
1958, delta
1959, omega
1960, pi
1961, omega
1962, lambda
1963, xi
1964, pi
1965, sigma
1966, xi
1967, omega
1968, gamma
1969, alpha
1970, pi
1971, gamma
1972, pi
1973, alpha
1974, alpha
1975, beta
1976, gamma
1977, alpha
1978, xi
1979, mu
1980, pi
1981, xi
1982, gamma
1983, alpha
1984, gamma
1985, xi
1986, alpha
1987, delta
1988, gamma
1989, xi
1990, alpha
1991, gamma
1992, alpha
1993, gamma
1994, xi
1995, alpha
1996, pi
1997, alpha
1998, beta
1999, xi
2000, pi
